timme	koll	dag	månad	år	veckodag	antal	temperatur	nederbörd	vind
15	1	08	04	2013	1	118	5.10	0.00	3.40
16	1	08	04	2013	1	166	4.90	0.00	3.00
17	1	08	04	2013	1	114	4.50	0.00	2.70
18	1	08	04	2013	1	91	3.40	0.00	2.30
19	1	08	04	2013	1	45	1.40	0.00	1.90
20	1	08	04	2013	1	40	-0.50	0.00	2.20
21	1	08	04	2013	1	34	-1.90	0.00	2.30
22	1	08	04	2013	1	8	-2.90	0.00	2.60
23	1	08	04	2013	1	7	-3.70	0.00	2.10
00	-23	09	04	2013	2	2	-4.50	0.00	2.00
01	1	09	04	2013	2	0	-4.90	0.00	2.20
02	1	09	04	2013	2	0	-5.10	0.00	2.50
03	1	09	04	2013	2	0	-5.20	0.00	2.50
04	1	09	04	2013	2	0	-5.30	0.00	2.50
05	1	09	04	2013	2	14	-5.30	0.00	2.80
06	1	09	04	2013	2	57	-5.30	0.00	2.50
07	1	09	04	2013	2	121	-3.70	0.00	2.30
08	1	09	04	2013	2	98	-0.80	0.00	2.90
09	1	09	04	2013	2	62	1.60	0.00	3.60
10	1	09	04	2013	2	54	3.00	0.00	3.50
11	1	09	04	2013	2	62	3.90	0.00	3.50
12	1	09	04	2013	2	81	4.30	0.00	3.80
13	1	09	04	2013	2	85	4.10	0.00	3.80
14	1	09	04	2013	2	76	4.40	0.00	3.50
15	1	09	04	2013	2	105	4.10	0.00	4.30
16	1	09	04	2013	2	148	2.80	0.00	4.70
17	1	09	04	2013	2	124	2.10	0.00	3.70
18	1	09	04	2013	2	86	2.40	0.00	4.00
19	1	09	04	2013	2	46	0.90	0.00	3.50
20	1	09	04	2013	2	27	-0.70	0.00	3.30
21	1	09	04	2013	2	25	-2.00	0.00	3.30
22	1	09	04	2013	2	7	-3.00	0.00	3.00
23	1	09	04	2013	2	5	-3.60	0.00	3.50
00	-23	10	04	2013	3	2	-3.70	0.00	3.40
01	1	10	04	2013	3	0	-3.70	0.00	3.40
02	1	10	04	2013	3	0	-4.10	0.00	3.40
03	1	10	04	2013	3	0	-4.50	0.00	3.50
04	1	10	04	2013	3	0	-4.60	0.00	3.60
05	1	10	04	2013	3	11	-4.60	0.00	3.90
06	1	10	04	2013	3	61	-4.10	0.00	4.00
07	1	10	04	2013	3	124	-2.30	0.00	4.70
08	1	10	04	2013	3	88	-0.20	0.00	4.60
09	1	10	04	2013	3	60	1.60	0.00	4.80
10	1	10	04	2013	3	77	3.40	0.00	5.00
11	1	10	04	2013	3	97	4.60	0.00	5.40
12	1	10	04	2013	3	81	5.10	0.00	5.00
13	1	10	04	2013	3	100	5.70	0.00	4.70
14	1	10	04	2013	3	84	5.90	0.00	4.50
15	1	10	04	2013	3	110	5.80	0.00	4.40
16	1	10	04	2013	3	148	5.30	0.00	4.20
17	1	10	04	2013	3	137	4.70	0.00	4.20
18	1	10	04	2013	3	71	3.40	0.00	4.30
19	1	10	04	2013	3	55	1.70	0.00	4.00
20	1	10	04	2013	3	36	0.20	0.00	3.90
21	1	10	04	2013	3	38	-1.00	0.00	3.80
22	1	10	04	2013	3	15	-1.80	0.00	3.80
23	1	10	04	2013	3	4	-2.30	0.00	3.70
00	-23	11	04	2013	4	2	-2.60	0.00	3.70
01	1	11	04	2013	4	4	-2.90	0.00	3.50
02	1	11	04	2013	4	1	-3.10	0.00	3.60
03	1	11	04	2013	4	0	-3.20	0.00	3.60
04	1	11	04	2013	4	1	-3.30	0.00	3.60
05	1	11	04	2013	4	9	-3.10	0.00	3.50
06	1	11	04	2013	4	50	-1.10	0.00	3.80
07	1	11	04	2013	4	114	0.00	0.00	4.10
08	1	11	04	2013	4	75	2.00	0.00	4.40
09	1	11	04	2013	4	50	3.90	0.00	5.50
10	1	11	04	2013	4	53	4.80	0.00	6.30
11	1	11	04	2013	4	73	5.40	0.00	6.10
12	1	11	04	2013	4	67	5.90	0.00	5.90
13	1	11	04	2013	4	40	5.90	0.00	6.00
14	1	11	04	2013	4	69	6.60	0.00	5.90
15	1	11	04	2013	4	98	6.80	0.00	5.90
16	1	11	04	2013	4	135	6.40	0.00	5.80
17	1	11	04	2013	4	93	5.50	0.00	5.80
18	1	11	04	2013	4	67	4.10	0.00	5.70
19	1	11	04	2013	4	43	2.70	0.00	5.40
20	1	11	04	2013	4	25	1.70	0.00	5.20
21	1	11	04	2013	4	30	1.10	0.10	5.10
22	1	11	04	2013	4	8	0.60	0.30	4.80
23	1	11	04	2013	4	3	0.30	0.20	4.60
00	-23	12	04	2013	5	2	0.20	0.10	4.90
01	1	12	04	2013	5	2	0.10	0.10	4.90
02	1	12	04	2013	5	2	0.30	0.20	5.20
03	1	12	04	2013	5	0	0.70	0.30	5.00
04	1	12	04	2013	5	1	1.00	0.60	5.30
05	1	12	04	2013	5	4	1.10	0.60	5.70
06	1	12	04	2013	5	35	1.50	0.30	5.50
07	1	12	04	2013	5	63	1.80	0.30	5.40
08	1	12	04	2013	5	50	2.20	0.10	5.40
09	1	12	04	2013	5	29	2.70	0.20	5.00
10	1	12	04	2013	5	37	3.20	0.70	4.50
11	1	12	04	2013	5	47	3.70	0.40	4.10
12	1	12	04	2013	5	51	3.90	0.10	4.30
13	1	12	04	2013	5	42	3.80	0.10	4.00
14	1	12	04	2013	5	37	3.80	0.40	3.70
15	1	12	04	2013	5	60	3.90	0.40	2.80
16	1	12	04	2013	5	70	3.90	1.10	2.60
17	1	12	04	2013	5	66	3.80	1.60	2.50
18	1	12	04	2013	5	23	3.50	1.30	1.90
19	1	12	04	2013	5	17	3.10	1.20	1.30
20	1	12	04	2013	5	14	2.70	0.50	0.70
21	1	12	04	2013	5	12	2.40	0.20	0.60
22	1	12	04	2013	5	14	2.30	0.20	0.80
23	1	12	04	2013	5	9	2.20	0.10	0.50
00	-23	13	04	2013	6	4	2.30	0.00	1.10
01	1	13	04	2013	6	6	2.70	0.00	3.20
02	1	13	04	2013	6	2	2.90	0.00	4.10
03	1	13	04	2013	6	3	2.80	0.00	3.80
04	1	13	04	2013	6	1	2.70	0.00	4.20
05	1	13	04	2013	6	3	2.50	0.00	3.80
06	1	13	04	2013	6	9	2.00	0.00	3.80
07	1	13	04	2013	6	6	2.20	0.00	3.60
08	1	13	04	2013	6	13	3.10	0.00	4.30
09	1	13	04	2013	6	31	4.20	0.00	4.90
10	1	13	04	2013	6	38	4.20	0.10	5.10
11	1	13	04	2013	6	54	4.40	0.10	4.80
12	1	13	04	2013	6	51	5.10	0.10	4.80
13	1	13	04	2013	6	38	5.40	0.00	5.00
14	1	13	04	2013	6	36	5.50	0.00	5.00
15	1	13	04	2013	6	39	5.70	0.00	4.90
16	1	13	04	2013	6	36	6.00	0.00	5.00
17	1	13	04	2013	6	27	5.20	0.00	5.20
18	1	13	04	2013	6	33	4.60	0.00	4.70
19	1	13	04	2013	6	10	4.20	0.00	4.70
20	1	13	04	2013	6	14	3.90	0.00	4.40
21	1	13	04	2013	6	18	3.50	0.00	4.10
22	1	13	04	2013	6	10	2.10	0.00	4.10
23	1	13	04	2013	6	9	0.90	0.00	3.70
00	-23	14	04	2013	7	5	-0.20	0.00	3.10
01	1	14	04	2013	7	12	-1.00	0.00	2.80
02	1	14	04	2013	7	6	-1.50	0.00	2.60
03	1	14	04	2013	7	3	-1.70	0.00	2.60
04	1	14	04	2013	7	0	-1.10	0.00	2.50
05	1	14	04	2013	7	4	-0.80	0.00	1.80
06	1	14	04	2013	7	10	-1.90	0.00	1.20
07	1	14	04	2013	7	5	-1.50	0.00	0.80
08	1	14	04	2013	7	19	-0.30	0.00	1.00
09	1	14	04	2013	7	29	3.00	0.00	0.90
10	1	14	04	2013	7	37	5.90	0.00	1.60
11	1	14	04	2013	7	66	7.70	0.00	2.90
12	1	14	04	2013	7	52	9.00	0.00	3.20
13	1	14	04	2013	7	92	10.10	0.00	3.50
14	1	14	04	2013	7	89	10.70	0.00	4.20
15	1	14	04	2013	7	88	10.70	0.00	4.60
16	1	14	04	2013	7	77	10.10	0.00	5.10
17	1	14	04	2013	7	55	9.20	0.00	5.20
18	1	14	04	2013	7	45	7.70	0.00	4.70
19	1	14	04	2013	7	29	5.90	0.00	4.60
20	1	14	04	2013	7	17	4.20	0.00	4.50
21	1	14	04	2013	7	14	3.40	0.00	4.80
22	1	14	04	2013	7	7	3.20	0.00	4.70
23	1	14	04	2013	7	5	3.20	0.00	4.80
00	-23	15	04	2013	1	0	3.40	0.00	4.90
01	1	15	04	2013	1	0	3.40	0.00	4.80
02	1	15	04	2013	1	0	3.50	0.00	4.70
03	1	15	04	2013	1	0	3.60	0.00	4.50
04	1	15	04	2013	1	2	3.60	0.00	4.70
05	1	15	04	2013	1	9	3.90	0.00	4.70
06	1	15	04	2013	1	49	4.60	0.00	5.60
07	1	15	04	2013	1	120	5.30	0.00	5.80
08	1	15	04	2013	1	98	6.40	0.00	6.10
09	1	15	04	2013	1	53	7.80	0.00	6.60
10	1	15	04	2013	1	51	9.10	0.10	7.00
11	1	15	04	2013	1	69	10.10	0.30	7.30
12	1	15	04	2013	1	82	10.40	0.20	7.60
13	1	15	04	2013	1	79	9.40	0.10	6.80
14	1	15	04	2013	1	84	10.10	0.10	6.80
15	1	15	04	2013	1	99	10.40	0.10	6.70
16	1	15	04	2013	1	168	10.30	0.00	5.90
17	1	15	04	2013	1	164	9.90	0.00	4.90
18	1	15	04	2013	1	105	9.90	0.00	3.10
19	1	15	04	2013	1	72	8.30	0.00	3.30
20	1	15	04	2013	1	8	8.30	0.00	3.30
21	1	15	04	2013	1	0	8.30	0.00	3.30
22	1	15	04	2013	1	0	8.30	0.00	3.30
23	1	15	04	2013	1	0	8.30	0.00	3.30
00	-23	16	04	2013	2	0	8.30	0.00	3.30
01	1	16	04	2013	2	0	8.30	0.00	3.30
02	1	16	04	2013	2	0	8.30	0.00	3.30
03	1	16	04	2013	2	0	8.30	0.00	3.30
04	1	16	04	2013	2	0	8.30	0.00	3.30
05	1	16	04	2013	2	0	8.30	0.00	3.30
06	1	16	04	2013	2	55	8.30	0.00	3.30
07	1	16	04	2013	2	123	8.30	0.00	3.30
08	1	16	04	2013	2	80	4.20	0.50	2.10
09	1	16	04	2013	2	62	4.20	1.20	2.30
10	1	16	04	2013	2	54	4.70	0.60	2.10
11	1	16	04	2013	2	55	5.60	0.30	2.90
12	1	16	04	2013	2	91	6.10	0.10	3.00
13	1	16	04	2013	2	79	6.20	0.10	3.20
14	1	16	04	2013	2	87	6.50	0.00	3.00
15	1	16	04	2013	2	118	7.50	0.00	3.20
16	1	16	04	2013	2	153	8.50	0.00	3.30
17	1	16	04	2013	2	141	8.90	0.00	2.90
18	1	16	04	2013	2	110	10.80	0.00	3.80
19	1	16	04	2013	2	72	9.20	0.00	3.70
20	1	16	04	2013	2	56	7.20	0.00	3.70
21	1	16	04	2013	2	34	5.80	0.00	3.30
22	1	16	04	2013	2	12	5.00	0.00	3.30
23	1	16	04	2013	2	5	5.30	0.00	3.20
00	-23	17	04	2013	3	8	5.80	0.10	3.80
01	1	17	04	2013	3	1	6.00	0.30	3.80
02	1	17	04	2013	3	0	6.40	0.00	4.30
03	1	17	04	2013	3	0	6.40	0.00	4.70
04	1	17	04	2013	3	2	6.10	0.00	4.40
05	1	17	04	2013	3	13	6.10	0.00	4.40
06	1	17	04	2013	3	56	5.30	0.00	4.80
07	1	17	04	2013	3	154	5.70	0.00	4.60
08	1	17	04	2013	3	99	5.60	0.00	5.50
09	1	17	04	2013	3	59	6.80	0.00	5.30
10	1	17	04	2013	3	5	8.00	0.00	4.80
11	1	17	04	2013	3	0	10.00	0.00	5.20
12	1	17	04	2013	3	96	11.50	0.00	6.10
13	1	17	04	2013	3	81	11.90	0.00	6.50
14	1	17	04	2013	3	84	11.90	0.00	6.20
15	1	17	04	2013	3	122	11.70	0.00	5.90
16	1	17	04	2013	3	178	11.20	0.00	5.40
17	1	17	04	2013	3	175	10.90	0.00	5.40
18	1	17	04	2013	3	111	9.70	0.00	3.80
19	1	17	04	2013	3	99	7.60	0.00	2.70
20	1	17	04	2013	3	49	5.20	0.00	1.90
21	1	17	04	2013	3	71	3.80	0.00	2.50
22	1	17	04	2013	3	19	3.50	0.00	3.20
23	1	17	04	2013	3	8	3.60	0.00	3.20
00	-23	18	04	2013	4	3	3.60	0.00	3.30
01	1	18	04	2013	4	0	4.10	0.00	4.10
02	1	18	04	2013	4	1	4.70	0.00	4.50
03	1	18	04	2013	4	0	4.80	0.10	4.50
04	1	18	04	2013	4	2	5.10	0.20	4.70
05	1	18	04	2013	4	8	6.60	0.20	4.80
06	1	18	04	2013	4	56	6.70	0.30	5.10
07	1	18	04	2013	4	84	6.90	1.10	5.50
08	1	18	04	2013	4	64	8.10	0.60	6.30
09	1	18	04	2013	4	40	9.80	0.00	7.30
10	1	18	04	2013	4	33	12.00	0.00	8.10
11	1	18	04	2013	4	65	14.40	0.00	7.90
12	1	18	04	2013	4	79	16.00	0.00	7.70
13	1	18	04	2013	4	54	14.00	0.50	7.70
14	1	18	04	2013	4	61	12.30	0.40	6.20
15	1	18	04	2013	4	85	12.20	0.00	8.00
16	1	18	04	2013	4	136	12.50	0.00	9.10
17	1	18	04	2013	4	108	11.20	0.00	9.30
18	1	18	04	2013	4	84	9.80	0.00	8.80
19	1	18	04	2013	4	43	8.50	0.00	8.00
20	1	18	04	2013	4	25	6.90	0.00	8.30
21	1	18	04	2013	4	29	6.20	0.00	7.70
22	1	18	04	2013	4	19	5.40	0.00	7.50
23	1	18	04	2013	4	1	4.90	0.00	7.30
00	-23	19	04	2013	5	2	4.40	0.00	7.00
01	1	19	04	2013	5	1	3.90	0.00	6.80
02	1	19	04	2013	5	0	3.70	0.00	6.50
03	1	19	04	2013	5	0	3.50	0.00	6.20
04	1	19	04	2013	5	2	3.90	0.00	6.20
05	1	19	04	2013	5	4	3.40	0.00	5.70
06	1	19	04	2013	5	50	3.60	0.00	5.50
07	1	19	04	2013	5	106	4.70	0.00	6.20
08	1	19	04	2013	5	81	6.10	0.00	6.50
09	1	19	04	2013	5	51	6.90	0.00	6.80
10	1	19	04	2013	5	58	6.90	0.10	8.00
11	1	19	04	2013	5	61	6.30	0.10	8.10
12	1	19	04	2013	5	69	6.00	0.10	7.80
13	1	19	04	2013	5	63	6.70	0.20	7.70
14	1	19	04	2013	5	69	7.70	0.00	8.10
15	1	19	04	2013	5	102	8.10	0.00	7.80
16	1	19	04	2013	5	121	7.00	0.00	7.20
17	1	19	04	2013	5	67	6.70	0.00	7.90
18	1	19	04	2013	5	61	6.20	0.00	7.00
19	1	19	04	2013	5	36	5.80	0.00	6.90
20	1	19	04	2013	5	34	5.00	0.00	6.80
21	1	19	04	2013	5	36	4.00	0.00	6.30
22	1	19	04	2013	5	14	3.20	0.00	6.00
23	1	19	04	2013	5	13	2.70	0.00	5.10
00	-23	20	04	2013	6	8	1.90	0.00	4.60
01	1	20	04	2013	6	4	1.20	0.00	4.10
02	1	20	04	2013	6	13	0.60	0.00	3.70
03	1	20	04	2013	6	1	0.40	0.00	3.50
04	1	20	04	2013	6	3	1.10	0.00	3.90
05	1	20	04	2013	6	4	1.50	0.00	2.70
06	1	20	04	2013	6	13	1.50	0.00	2.30
07	1	20	04	2013	6	12	2.30	0.00	2.20
08	1	20	04	2013	6	24	3.90	0.00	2.20
09	1	20	04	2013	6	42	5.80	0.00	2.40
10	1	20	04	2013	6	73	7.70	0.00	2.60
11	1	20	04	2013	6	81	9.10	0.00	3.20
12	1	20	04	2013	6	108	9.80	0.00	3.30
13	1	20	04	2013	6	102	10.30	0.00	3.10
14	1	20	04	2013	6	121	10.60	0.00	2.80
15	1	20	04	2013	6	100	10.60	0.00	2.50
16	1	20	04	2013	6	98	10.30	0.00	2.10
17	1	20	04	2013	6	97	10.00	0.00	1.10
18	1	20	04	2013	6	56	8.90	0.00	0.50
19	1	20	04	2013	6	37	6.30	0.00	0.10
20	1	20	04	2013	6	28	3.30	0.00	0.10
21	1	20	04	2013	6	19	1.20	0.00	0.50
22	1	20	04	2013	6	25	0.00	0.00	1.20
23	1	20	04	2013	6	13	-1.30	0.00	0.90
00	-23	21	04	2013	7	12	-1.90	0.00	1.60
01	1	21	04	2013	7	6	-2.60	0.00	1.50
02	1	21	04	2013	7	6	-3.40	0.00	1.30
03	1	21	04	2013	7	3	-2.90	0.00	0.90
04	1	21	04	2013	7	0	-3.20	0.00	0.80
05	1	21	04	2013	7	1	-4.10	0.00	0.90
06	1	21	04	2013	7	13	-3.30	0.00	0.50
07	1	21	04	2013	7	7	-0.60	0.00	0.20
08	1	21	04	2013	7	8	2.10	0.00	0.60
09	1	21	04	2013	7	24	5.60	0.00	1.30
10	1	21	04	2013	7	36	8.30	0.00	2.00
11	1	21	04	2013	7	81	9.80	0.00	2.30
12	1	21	04	2013	7	84	10.60	0.00	2.60
13	1	21	04	2013	7	90	11.00	0.00	3.10
14	1	21	04	2013	7	92	10.90	0.00	3.50
15	1	21	04	2013	7	105	10.60	0.00	4.00
16	1	21	04	2013	7	85	9.90	0.00	4.00
17	1	21	04	2013	7	83	9.20	0.00	3.90
18	1	21	04	2013	7	45	7.90	0.00	3.60
19	1	21	04	2013	7	30	5.80	0.00	3.30
20	1	21	04	2013	7	23	3.60	0.00	3.20
21	1	21	04	2013	7	33	1.80	0.00	3.00
22	1	21	04	2013	7	7	0.60	0.00	3.50
23	1	21	04	2013	7	5	0.00	0.00	3.80
00	-23	22	04	2013	1	2	-0.40	0.00	3.80
01	1	22	04	2013	1	1	-0.50	0.00	3.80
02	1	22	04	2013	1	1	-0.60	0.00	3.80
03	1	22	04	2013	1	0	-0.50	0.00	3.50
04	1	22	04	2013	1	3	-0.50	0.00	3.50
05	1	22	04	2013	1	5	1.60	0.00	3.30
06	1	22	04	2013	1	50	2.10	0.00	3.50
07	1	22	04	2013	1	121	3.20	0.00	3.60
08	1	22	04	2013	1	126	4.80	0.00	3.40
09	1	22	04	2013	1	84	6.70	0.00	3.50
10	1	22	04	2013	1	52	8.50	0.00	3.40
11	1	22	04	2013	1	84	9.30	0.00	3.30
12	1	22	04	2013	1	91	9.70	0.00	3.50
13	1	22	04	2013	1	81	10.20	0.00	3.30
14	1	22	04	2013	1	73	10.10	0.00	3.80
15	1	22	04	2013	1	90	9.60	0.00	4.20
16	1	22	04	2013	1	138	8.50	0.10	4.00
17	1	22	04	2013	1	139	7.70	0.20	4.00
18	1	22	04	2013	1	81	9.60	0.00	3.80
19	1	22	04	2013	1	57	8.20	0.00	3.60
20	1	22	04	2013	1	41	6.20	0.00	3.80
21	1	22	04	2013	1	41	5.60	0.00	3.50
22	1	22	04	2013	1	16	4.50	0.00	3.40
23	1	22	04	2013	1	6	3.60	0.00	4.00
00	-23	23	04	2013	2	2	2.90	0.00	4.20
01	1	23	04	2013	2	2	2.50	0.00	4.80
02	1	23	04	2013	2	1	2.30	0.00	5.40
03	1	23	04	2013	2	0	2.80	0.00	6.10
04	1	23	04	2013	2	2	3.60	0.00	6.80
05	1	23	04	2013	2	15	5.10	0.00	6.90
06	1	23	04	2013	2	60	4.80	0.10	6.70
07	1	23	04	2013	2	111	4.50	0.40	6.10
08	1	23	04	2013	2	72	4.50	0.10	5.70
09	1	23	04	2013	2	54	4.70	0.00	5.40
10	1	23	04	2013	2	40	5.00	0.00	5.30
11	1	23	04	2013	2	55	5.30	0.00	5.00
12	1	23	04	2013	2	87	6.70	0.00	5.10
13	1	23	04	2013	2	68	7.30	0.10	5.60
14	1	23	04	2013	2	62	8.70	0.00	6.80
15	1	23	04	2013	2	87	9.60	0.00	7.80
16	1	23	04	2013	2	131	10.30	0.00	8.70
17	1	23	04	2013	2	96	8.90	0.00	9.10
18	1	23	04	2013	2	82	7.60	0.00	7.50
19	1	23	04	2013	2	46	7.20	0.00	7.50
20	1	23	04	2013	2	44	6.00	0.00	7.60
21	1	23	04	2013	2	32	5.10	0.00	7.50
22	1	23	04	2013	2	11	4.40	0.00	7.30
23	1	23	04	2013	2	3	3.90	0.00	7.20
00	-23	24	04	2013	3	1	3.50	0.00	7.10
01	1	24	04	2013	3	4	3.10	0.00	6.70
02	1	24	04	2013	3	1	2.80	0.00	6.40
03	1	24	04	2013	3	0	2.50	0.00	6.30
04	1	24	04	2013	3	1	2.20	0.00	6.30
05	1	24	04	2013	3	11	2.70	0.00	5.50
06	1	24	04	2013	3	70	3.20	0.00	5.60
07	1	24	04	2013	3	131	4.50	0.00	5.90
08	1	24	04	2013	3	113	6.10	0.00	5.70
09	1	24	04	2013	3	111	7.60	0.00	6.10
10	1	24	04	2013	3	62	9.10	0.00	6.60
11	1	24	04	2013	3	72	10.30	0.00	6.90
12	1	24	04	2013	3	83	10.80	0.00	7.30
13	1	24	04	2013	3	87	10.60	0.00	7.00
14	1	24	04	2013	3	82	11.00	0.00	7.70
15	1	24	04	2013	3	93	11.00	0.00	7.10
16	1	24	04	2013	3	152	9.90	0.00	6.10
17	1	24	04	2013	3	114	8.40	0.10	5.40
18	1	24	04	2013	3	60	7.80	0.50	5.30
19	1	24	04	2013	3	39	7.20	0.60	5.80
20	1	24	04	2013	3	31	7.20	0.40	6.60
21	1	24	04	2013	3	29	7.10	0.10	6.70
22	1	24	04	2013	3	8	6.80	0.00	7.10
23	1	24	04	2013	3	4	6.30	0.00	7.90
00	-23	25	04	2013	4	6	5.90	0.00	7.10
01	1	25	04	2013	4	0	4.90	0.00	6.00
02	1	25	04	2013	4	1	3.70	0.00	5.20
03	1	25	04	2013	4	0	2.80	0.00	4.80
04	1	25	04	2013	4	1	1.80	0.00	4.20
05	1	25	04	2013	4	11	0.90	0.00	3.50
06	1	25	04	2013	4	68	1.30	0.00	2.90
07	1	25	04	2013	4	134	2.70	0.00	3.00
08	1	25	04	2013	4	84	4.40	0.00	2.90
09	1	25	04	2013	4	68	6.20	0.00	2.50
10	1	25	04	2013	4	67	8.00	0.00	2.90
11	1	25	04	2013	4	77	9.50	0.00	3.20
12	1	25	04	2013	4	92	10.70	0.00	3.40
13	1	25	04	2013	4	84	11.40	0.00	3.80
14	1	25	04	2013	4	93	11.60	0.00	3.70
15	1	25	04	2013	4	136	11.70	0.00	4.00
16	1	25	04	2013	4	172	11.30	0.00	4.10
17	1	25	04	2013	4	143	10.70	0.00	4.10
18	1	25	04	2013	4	118	8.90	0.00	4.40
19	1	25	04	2013	4	54	7.40	0.00	3.70
20	1	25	04	2013	4	52	6.00	0.00	3.50
21	1	25	04	2013	4	45	5.10	0.00	3.40
22	1	25	04	2013	4	14	4.10	0.00	2.70
23	1	25	04	2013	4	6	3.50	0.00	2.40
00	-23	26	04	2013	5	6	3.00	0.60	3.60
01	1	26	04	2013	5	3	3.00	1.50	4.90
02	1	26	04	2013	5	0	3.30	2.10	3.80
03	1	26	04	2013	5	1	3.30	1.30	4.40
04	1	26	04	2013	5	1	3.60	0.50	3.80
05	1	26	04	2013	5	10	4.10	0.80	3.60
06	1	26	04	2013	5	44	5.20	1.90	3.40
07	1	26	04	2013	5	89	5.90	1.10	3.50
08	1	26	04	2013	5	66	6.20	0.10	4.40
09	1	26	04	2013	5	36	6.10	0.00	3.90
10	1	26	04	2013	5	51	6.30	0.00	3.50
11	1	26	04	2013	5	83	6.80	0.00	3.50
12	1	26	04	2013	5	72	7.40	0.00	3.40
13	1	26	04	2013	5	82	7.70	0.00	3.30
14	1	26	04	2013	5	94	8.70	0.00	3.10
15	1	26	04	2013	5	115	9.60	0.00	3.00
16	1	26	04	2013	5	140	9.80	0.00	2.80
17	1	26	04	2013	5	83	9.80	0.00	2.20
18	1	26	04	2013	5	67	9.40	0.00	2.10
19	1	26	04	2013	5	40	7.70	0.00	1.20
20	1	26	04	2013	5	42	6.20	0.00	1.30
21	1	26	04	2013	5	22	5.20	0.00	1.20
22	1	26	04	2013	5	27	4.50	0.00	1.30
23	1	26	04	2013	5	14	3.90	0.00	1.00
00	-23	27	04	2013	6	16	3.60	0.00	1.50
01	1	27	04	2013	6	7	3.40	0.00	1.70
02	1	27	04	2013	6	8	3.20	0.00	1.70
03	1	27	04	2013	6	9	3.00	0.00	1.70
04	1	27	04	2013	6	2	3.00	0.20	2.20
05	1	27	04	2013	6	2	3.30	0.60	2.70
06	1	27	04	2013	6	14	2.50	0.00	1.70
07	1	27	04	2013	6	10	3.40	0.00	2.00
08	1	27	04	2013	6	23	4.10	0.00	2.10
09	1	27	04	2013	6	50	5.00	0.10	2.00
10	1	27	04	2013	6	62	5.90	0.10	1.60
11	1	27	04	2013	6	66	6.70	0.10	1.50
12	1	27	04	2013	6	51	7.30	0.10	1.90
13	1	27	04	2013	6	56	7.60	0.10	1.80
14	1	27	04	2013	6	66	8.10	0.10	0.40
15	1	27	04	2013	6	71	7.70	0.00	0.70
16	1	27	04	2013	6	70	7.60	0.00	0.60
17	1	27	04	2013	6	34	7.40	0.00	1.80
18	1	27	04	2013	6	36	7.30	0.50	2.90
19	1	27	04	2013	6	10	5.90	0.90	2.50
20	1	27	04	2013	6	23	4.90	1.10	1.40
21	1	27	04	2013	6	23	3.60	0.70	1.40
22	1	27	04	2013	6	23	3.50	0.00	2.00
23	1	27	04	2013	6	12	2.40	0.00	2.60
00	-23	28	04	2013	7	9	1.10	0.00	2.60
01	1	28	04	2013	7	9	1.30	0.00	2.60
02	1	28	04	2013	7	8	1.60	0.00	3.10
03	1	28	04	2013	7	3	1.70	0.00	3.10
04	1	28	04	2013	7	1	1.60	0.00	3.30
05	1	28	04	2013	7	0	1.30	0.00	3.00
06	1	28	04	2013	7	15	1.20	0.00	2.10
07	1	28	04	2013	7	11	1.40	0.00	2.30
08	1	28	04	2013	7	13	2.00	0.00	2.40
09	1	28	04	2013	7	37	3.00	0.00	2.60
10	1	28	04	2013	7	47	4.50	0.00	2.40
11	1	28	04	2013	7	43	6.50	0.00	2.20
12	1	28	04	2013	7	76	8.00	0.00	3.00
13	1	28	04	2013	7	73	9.40	0.00	3.40
14	1	28	04	2013	7	82	10.00	0.00	3.60
15	1	28	04	2013	7	67	10.10	0.00	3.90
16	1	28	04	2013	7	78	9.90	0.00	4.40
17	1	28	04	2013	7	73	9.30	0.00	4.60
18	1	28	04	2013	7	60	8.50	0.00	4.00
19	1	28	04	2013	7	52	6.90	0.00	3.00
20	1	28	04	2013	7	19	4.60	0.00	2.50
21	1	28	04	2013	7	23	4.10	0.00	3.50
22	1	28	04	2013	7	10	3.20	0.00	4.30
23	1	28	04	2013	7	3	2.20	0.00	4.20
00	-23	29	04	2013	1	0	1.40	0.00	4.30
01	1	29	04	2013	1	1	0.80	0.00	4.00
02	1	29	04	2013	1	0	0.50	0.00	4.00
03	1	29	04	2013	1	0	0.90	0.00	3.90
04	1	29	04	2013	1	0	1.00	0.00	4.30
05	1	29	04	2013	1	9	1.40	0.00	4.80
06	1	29	04	2013	1	52	1.90	0.00	4.40
07	1	29	04	2013	1	125	3.40	0.00	4.80
08	1	29	04	2013	1	91	5.30	0.00	4.70
09	1	29	04	2013	1	57	7.50	0.00	5.20
10	1	29	04	2013	1	69	9.50	0.00	6.10
11	1	29	04	2013	1	75	10.70	0.00	7.10
12	1	29	04	2013	1	69	11.20	0.00	7.40
13	1	29	04	2013	1	64	11.20	0.00	7.80
14	1	29	04	2013	1	66	11.20	0.00	8.10
15	1	29	04	2013	1	89	9.70	0.10	8.00
16	1	29	04	2013	1	145	6.40	0.40	6.20
17	1	29	04	2013	1	144	5.30	0.50	4.60
18	1	29	04	2013	1	66	6.40	0.00	5.00
19	1	29	04	2013	1	39	5.90	0.00	5.10
20	1	29	04	2013	1	43	4.90	0.00	5.20
21	1	29	04	2013	1	33	4.00	0.00	5.00
22	1	29	04	2013	1	16	3.30	0.00	5.10
23	1	29	04	2013	1	5	3.20	0.00	5.70
00	-23	30	04	2013	2	2	2.80	0.00	5.70
